Date,Source Files,Statements,Lines,Comment Lines,Documentation Lines,Data Files,Data Bytes,User,Note
05-May-2015 13:19,18,2222,6091,21,489,0,0,michaelmara,116,0
05-May-2015 13:55,18,2222,6091,21,489,0,0,michaelmara,116,0
05-May-2015 14:04,18,2222,6091,21,489,0,0,michaelmara,116,0
05-May-2015 14:42,18,2222,6091,21,489,0,0,michaelmara,116,0
05-May-2015 14:54,18,2222,6091,21,489,0,0,michaelmara,116,0
27-Aug-2015 19:12,18,2222,6091,21,489,0,0,michaelmara,116,0
27-Aug-2015 19:26,18,2222,6091,21,489,0,0,michaelmara,116,0
29-Sep-2015 14:33,18,2222,6091,21,489,0,0,michaelmara,116,0
16-Oct-2015 13:26,18,2222,6091,21,489,0,0,michaelmara,116,0
16-Oct-2015 13:39,18,2222,6091,21,489,0,0,michaelmara,116,0
21-Oct-2015 13:29,18,2222,6091,21,489,0,0,michaelmara,116,0
21-Oct-2015 13:39,18,2222,6091,21,489,0,0,michaelmara,116,0
28-Oct-2015 15:26,18,2222,6091,21,489,0,0,michaelmara,116,0
30-Oct-2015 12:11,18,2222,6091,21,489,0,0,michaelmara,116,0
30-Oct-2015 12:44,18,2222,6091,21,489,0,0,michaelmara,116,0
30-Oct-2015 13:31,18,2222,6091,21,489,0,0,michaelmara,116,0
30-Oct-2015 13:31,18,2222,6091,21,489,0,0,michaelmara,116,0
30-Oct-2015 12:44,18,2222,6091,21,489,0,0,michaelmara,116,0
30-Oct-2015 12:11,18,2222,6091,21,489,0,0,michaelmara,116,0
28-Oct-2015 15:26,18,2222,6091,21,489,0,0,michaelmara,116,0
21-Oct-2015 13:29,18,2222,6091,21,489,0,0,michaelmara,116,0
16-Oct-2015 13:26,18,2222,6091,21,489,0,0,michaelmara,116,0
29-Sep-2015 14:33,18,2222,6091,21,489,0,0,michaelmara,116,0
27-Aug-2015 19:12,18,2222,6091,21,489,0,0,michaelmara,116,0
05-May-2015 14:42,18,2222,6091,21,489,0,0,michaelmara,116,0
05-May-2015 13:55,18,2222,6091,21,489,0,0,michaelmara,116,0
05-May-2015 13:19,18,2222,6091,21,489,0,0,michaelmara,116,0
12-Apr-2015 14:29,18,2222,6091,21,489,0,0,michaelmara,116,0
10-Apr-2015 10:25,18,2222,6091,21,489,0,0,michaelmara,116,0
31-Aug-2014 12:30,18,2222,6091,21,489,0,0,morgan,116,0,116
01-Sep-2014 16:53,18,2222,6091,21,489,0,0,morgan,116,0,116
02-Sep-2014 10:09,18,2222,6091,21,489,0,0,morgan,116,0,116
03-Sep-2014 14:26,18,2222,6091,21,489,0,0,morgan,116,0,116
04-Sep-2014 20:27,18,2222,6091,21,489,0,0,morgan,116,0,116
06-Sep-2014 22:19,18,2222,6091,21,489,0,0,morgan,116,0
06-Sep-2014 22:19,18,2222,6091,21,489,0,0,morgan,116,0
06-Sep-2014 22:26,18,2222,6091,21,489,0,0,morgan,116,0
06-Sep-2014 22:26,18,2222,6091,21,489,0,0,morgan,116,0
06-Sep-2014 22:45,18,2222,6091,21,489,0,0,morgan,116,0
06-Sep-2014 22:45,18,2222,6091,21,489,0,0,morgan,116,0
07-Sep-2014 15:39,18,2222,6091,21,489,0,0,morgan,116,0
07-Sep-2014 15:39,18,2222,6091,21,489,0,0,morgan,116,0
